Volatility,Trend,Volume_Norm,Risk_Class,Risk_Score,Ticker
53.04902843852324,15.709263936599427,0.21563278228985472,0,27.1382011603631,RELIANCE.NS
43.46103623802878,1.4420153458506775,0.3875783703963258,0,25.6827749761017,RELIANCE.NS
100.25346855137786,6.956621915051755,0.023764532155326683,2,58.06747100952672,RELIANCE.NS
49.62805171871378,-11.502358613165597,0.09140397201817067,1,33.23667901237977,RELIANCE.NS
34.035053248884424,15.72343747906757,0.272384837752944,0,15.731239189385677,RELIANCE.NS
50.78612644409441,2.916485414348017,0.042398227984332175,0,29.60097006495067,RELIANCE.NS
59.77742486891111,1.4852998119426957,0.09714800585666196,1,35.430579778349525,RELIANCE.NS
87.66751709194705,-8.078436373003797,0.022638251010524472,2,55.02630499217042,RELIANCE.NS
77.53697673090028,-2.5627178124523198,0.20030284448560237,1,47.31103166672442,RELIANCE.NS
54.709671992583935,-5.66342015927421,0.021249170931935076,1,34.52695416042581,RELIANCE.NS
52.977702481679216,-9.655600259968196,0.05905467469246268,1,34.68920703446724,RELIANCE.NS
43.99440132114387,-12.624967580216662,0.039745210176575854,1,30.188105587768977,RELIANCE.NS
67.47398136964625,6.2771583224830465,0.024502872016919246,1,38.60369161224453,RELIANCE.NS
2.3932873648109307,-1.2557517705308783,0.01943460686530929,0,1.8146414107323527,RELIANCE.NS
63.93107594395383,-11.017254601791137,0.49677758450237147,1,41.71349970535987,RELIANCE.NS
17.957963424589934,-15.895416149444827,0.05277252875145478,0,15.548680152462556,RELIANCE.NS
34.75797485416433,-12.54732393179711,0.02072357306436071,0,24.621054449344165,RELIANCE.NS
41.3640436346318,4.0881557789871295,0.2739991740604938,0,23.61937936448899,RELIANCE.NS
52.221491688555716,9.701249936463,0.00877247869451501,0,28.423397280063977,RELIANCE.NS
69.1650780336638,0.3409913805016913,0.1257930896394649,1,41.40932871501172,RELIANCE.NS
23.98157424315923,-7.7316214387442415,0.11474302018546097,0,16.719905279537354,RELIANCE.NS
25.591209874885863,0.2351622235337345,0.01728215845524284,0,15.285905473716921,RELIANCE.NS
22.92537864609153,0.528061119344784,0.044913589207723786,0,13.601300210772255,RELIANCE.NS
44.13517680007749,-10.69699894209134,0.14846888335481612,0,29.705052651009375,RELIANCE.NS
40.33880949433319,4.384839681171343,0.028494912963495978,0,22.89068328354486,RELIANCE.NS
43.35859139399463,-11.564819658157603,0.024039845324056112,0,29.487004718376465,RELIANCE.NS
45.300842895942196,2.9289222929569405,0.05297275651053073,0,26.307126325329286,RELIANCE.NS
32.385942734212904,5.3178543225935755,0.14582837978200203,0,17.85079218172787,RELIANCE.NS
25.191365452891432,1.4473801345607171,0.11678284048104719,0,14.692283515414749,RELIANCE.NS
58.06165194964569,-8.128747615110342,0.010061444893566432,1,37.27662159880988,RELIANCE.NS
68.35854500327514,11.914886170827913,0.012376578357882091,1,37.441898808552494,RELIANCE.NS
48.75856498178405,9.952164229457821,0.08138006982943098,0,26.277627727216025,RELIANCE.NS
47.95680671606965,-15.225047996150806,0.3240185711246543,1,33.3740002855995,RELIANCE.NS
46.43258238426665,10.75840515543996,0.10052684929106859,0,24.64208056885711,RELIANCE.NS
48.48985857799062,-2.249939886109587,0.0946201303983281,0,29.77835912566708,RELIANCE.NS
65.79588654313329,-2.6103016188790207,0.3096647436458972,1,40.29158888590827,RELIANCE.NS
61.95086024467787,0.34800424654349627,0.1777647073546159,1,37.08389134357913,RELIANCE.NS
74.09516527178971,-5.0259569721665684,0.16795354715989438,1,45.98168160943979,RELIANCE.NS
42.40543252240218,9.551286762362679,0.0061444893566431815,0,22.578487933668168,RELIANCE.NS
43.364381580414374,-1.8630119016349909,0.03267466743420641,0,26.58079998548254,RELIANCE.NS
91.7414722378087,4.491381179718701,0.06854046477868575,2,53.70432303524748,RELIANCE.NS
40.7599370353023,-5.75751801210572,0.07359621569535346,0,26.19057724638263,RELIANCE.NS
74.73603392530435,12.474770584038879,0.3010424357706892,1,41.12929342354802,RELIANCE.NS
37.90558807093885,-2.4922535030671042,0.2082493836739291,0,23.511853831850832,RELIANCE.NS
57.97560443600423,10.871619103731291,0.23543030196848916,1,31.547419960680003,RELIANCE.NS
26.60788552486838,7.745632254101565,0.3548536460223504,0,13.676527003292792,RELIANCE.NS
44.64805060345043,9.816068979680495,0.20644733384224556,0,23.864654401550332,RELIANCE.NS
61.88855628851934,10.987760259492916,0.0064948879350260925,1,33.83745518405723,RELIANCE.NS
60.95065820167588,-11.091384770007835,0.0756110075210552,1,39.90537145275998,RELIANCE.NS
94.0814460936308,7.249010752705772,0.12474189390431616,2,54.28663861975718,RELIANCE.NS
33.747105995542825,-14.617504043017561,0.09767360372423632,0,24.643282170603385,RELIANCE.NS
85.96313554689073,-16.429843796874593,0.17268392796806367,2,56.52410285999362,RELIANCE.NS
59.34814371809807,-2.5190800855191355,0.4273861517476129,1,36.407348871689344,RELIANCE.NS
44.728317563085966,12.97549271032176,0.28571249796643683,0,22.972913974551698,RELIANCE.NS
39.160869738557494,4.799608224527674,0.03624122439274675,0,22.060263498215466,RELIANCE.NS
18.685063980624818,-11.322793724640633,0.029133138945550564,0,14.610789819661633,RELIANCE.NS
50.00543599860862,5.024936718645449,0.09878737063409629,0,28.505659320634948,RELIANCE.NS
22.166402997752584,15.212400813979002,0.115556445456707,0,8.74767719900352,RELIANCE.NS
83.87398043481585,-2.1431789551832026,0.46415297400793404,1,51.01375724484526,RELIANCE.NS
61.77900623348364,-13.375198961045726,0.12839605050745223,1,41.09280303345464,RELIANCE.NS
62.03643067114558,-11.27711359740988,0.015667822147693,1,40.606559264125075,RELIANCE.NS
56.155909604950466,12.54050279870853,0.1134415397514673,0,29.94273907733287,RELIANCE.NS
43.75657418043397,-6.836588745427889,0.24042348171044564,0,28.32896348005979,RELIANCE.NS
39.91808242230127,11.115845714349007,0.011863494725249972,0,20.61728208854858,RELIANCE.NS
64.09012094041464,11.404448333966911,0.02499092717966687,1,35.03523715677668,RELIANCE.NS
28.894363090783827,-15.199719422343605,0.15356217697631055,0,21.911889898871003,RELIANCE.NS
62.97948364599915,9.932144490126802,0.026830519716177153,1,34.81072989253306,RELIANCE.NS
48.186780710726,9.597427293922465,0.048755459334993555,0,26.037715784192354,RELIANCE.NS
42.377442934822284,20.796437706623237,0.1373187000212742,0,19.201266318908527,RELIANCE.NS
68.23576939101576,-15.673648145179868,0.16155877310440625,1,45.65971195547386,RELIANCE.NS
69.92805783371932,-12.144423382379955,0.035978425458959566,1,45.60375955749147,RELIANCE.NS
29.581820722707107,-5.208706286264487,0.01590559261159569,0,19.31329487876477,RELIANCE.NS
89.76135223352776,-10.013884511087781,0.10430614824362712,2,56.87140730826736,RELIANCE.NS
35.00001116054909,14.145713251843517,0.060043299252900174,0,16.76229705070169,RELIANCE.NS
107.69892708667544,1.738724261012976,0.1652379581774268,2,64.11426276951912,RELIANCE.NS
48.59560841063967,6.263123718609677,0.11091366429313344,0,27.28951929723021,RELIANCE.NS
63.31085111171569,17.433966175803107,0.12253938855448072,1,32.76857475314393,RELIANCE.NS
47.23872797224749,0.5852930454466332,0.09358144889812162,0,28.177007014604314,RELIANCE.NS
31.181047869618396,-17.815976238729945,0.028094457445344077,0,24.056231039134556,RELIANCE.NS
68.81672167063857,18.959059705626714,0.011025040984119435,1,35.60341759479354,RELIANCE.NS
110.16526252805966,8.468681372244873,0.07139371034551803,2,63.56569247619688,RELIANCE.NS
51.24936667725751,12.093238569091227,0.05487492022175224,0,27.127135927649313,RELIANCE.NS
95.59032413370801,10.78131460436316,0.08678621932448159,2,54.12847872084831,RELIANCE.NS
87.83406913471936,-17.236844786025813,0.004655295398515812,2,57.87196044617921,RELIANCE.NS
60.42253614480933,1.3628149434794068,0.31831207999098976,1,35.876508411840874,RELIANCE.NS
72.94413263762135,1.5199545701198076,0.011275325682964372,1,43.31162074410516,RELIANCE.NS
66.55372141947828,-11.780359442424015,0.08245629403446421,1,43.47458631381762,RELIANCE.NS
89.49523933571754,15.194410037794114,0.014503998298064048,1,49.1402709899221,RELIANCE.NS
71.96896035776308,0.5599252993656592,0.027130861354791074,1,43.01611171098363,RELIANCE.NS
102.42670943202393,3.0212417825414377,0.008059167302806943,2,60.5504590411822,RELIANCE.NS
89.3679118381242,-4.266504718541,0.004304896820132902,2,54.90112900811883,RELIANCE.NS
47.99052406913097,-22.022569223474875,0.07315821747237483,1,35.40840103026827,RELIANCE.NS
114.38412111075377,-11.851779102456476,0.06610018896494763,2,72.1926164160857,RELIANCE.NS
65.75742142813988,4.483505365392375,0.10806041872630116,1,38.12020728913884,RELIANCE.NS
74.59474738501012,-14.600758125003722,0.04630266928631318,1,49.14170613543582,RELIANCE.NS
90.22892195112445,14.553302841495679,0.013215032099012626,1,49.77268382143586,RELIANCE.NS
55.793017304514706,21.08708594246127,0.04227308563490971,0,27.15391190853393,RELIANCE.NS
75.13580386584499,13.560621689647178,0.08309452001651879,1,41.0216052646145,RELIANCE.NS
94.17333893194473,7.276005642373548,0.04926854296762567,2,54.32612852075154,RELIANCE.NS
47.74663230945271,-0.47378570696855604,0.08484651290843334,0,28.798599749053032,RELIANCE.NS
84.4962506488132,-5.105191592499068,0.09806154500744597,1,52.239114021538384,RELIANCE.NS
71.96311457786169,-18.477229480290134,0.23938480021023914,1,48.744976070825075,RELIANCE.NS
93.14163507532021,-0.4444728602438772,0.012964747400167691,2,56.01961937800531,RELIANCE.NS
109.16078234350289,-0.05829776179052715,0.010574528526198551,2,65.5150161874915,RELIANCE.NS
26.573408314077824,21.30246827081055,0.10572025679210101,0,9.563876532882738,RELIANCE.NS
55.86975576038958,22.141688819672254,0.18151897783728993,0,26.8974987081158,RELIANCE.NS
16.499913374703738,-2.39770756859798,0.13281357544206535,0,10.632541652945843,RELIANCE.NS
53.88623791378586,2.960782843539164,0.017332215395011827,1,31.44524111674927,RELIANCE.NS
84.41560727711294,-16.26903585837863,0.30121763505988064,2,55.56019688728734,RELIANCE.NS
46.643306118064174,16.570522074643122,0.04402507852682426,0,23.01922955629825,RELIANCE.NS
63.98425799598954,23.709573961233218,0.07956550576280519,1,31.285639159800038,RELIANCE.NS
31.36427645714184,2.496499364646297,0.005005693976898722,0,18.070116634288905,RELIANCE.NS
113.76123300525842,13.227489045507355,0.019372035690598054,2,64.29043029307189,RELIANCE.NS
62.349430141539415,23.11937483676229,0.18305822873518626,1,30.49215145676848,RELIANCE.NS
113.70952108343727,-11.396453002231738,0.002828217096947778,2,71.64493137244158,RELIANCE.NS
57.36891911538123,19.838638857806927,0.011375439562502346,0,28.47089735584291,RELIANCE.NS
81.85943154599818,-5.5639432672678595,0.06237094695215808,1,50.79107900247448,RELIANCE.NS
54.02275162387332,11.25761799877364,0.34384111927317323,0,29.070749686619216,RELIANCE.NS
111.80028029335608,17.091492856991408,0.34689459259908145,2,61.98740977817613,RELIANCE.NS
125.37096710617107,6.481462447683953,0.15209801148806767,2,73.29335133054627,RELIANCE.NS
79.23571896867679,-16.25860338474422,0.029220738590146293,1,52.42193447048835,RELIANCE.NS
110.13257279824484,5.979961200357593,0.008134252712460424,2,64.28636874411087,RELIANCE.NS
13.771669298791949,-14.181644941755167,0.04515135967162647,0,12.52201019776888,RELIANCE.NS
29.25248980348715,21.288947669881054,0.07254501996020474,0,11.172064083123997,RELIANCE.NS
66.2250981445759,-15.567998493304003,0.367305309789886,1,44.44218896571572,RELIANCE.NS
73.30932562480348,14.679316833624398,0.1761378568121238,1,39.59941411047598,RELIANCE.NS
79.32516462365402,-9.610775740720783,0.0742719843822348,1,50.485758694846865,RELIANCE.NS
79.45965160150672,-3.577472455107454,0.007345855911098875,1,48.74976728302738,RELIANCE.NS
24.377153363804155,-22.954010606019438,0.022775907594889188,0,21.514772790847815,RELIANCE.NS
100.2636297621184,6.025107676178777,0.007458484025579097,2,58.351391402819964,RELIANCE.NS
90.80235010921206,22.96281897674271,0.02072357306436071,1,47.59463672981086,RELIANCE.NS
73.83216427244952,24.56902571724231,0.068552979013628,1,36.93544614619838,RELIANCE.NS
20.841463208340883,-16.829212274246856,0.08837552716214694,0,17.5624791599948,RELIANCE.NS
65.48957646528106,-1.2636988909189313,0.05745285261985508,1,39.6786008317063,RELIANCE.NS
48.894131536809255,-14.091336326988312,0.15838015742907557,1,33.57971783592495,RELIANCE.NS
80.10283603056587,13.362264071978643,0.24975910097736176,1,44.07799830684366,RELIANCE.NS
64.40960209195555,7.746397721442918,0.059555244090152545,1,36.327797463149466,RELIANCE.NS
110.84118377088498,24.253538306681094,0.08004104669061057,2,59.23665287519572,RELIANCE.NS
67.0905125411009,-23.893042148287805,0.06877823524258844,1,47.42909799267114,RELIANCE.NS
116.86695053700714,-8.791547935898052,0.21939956700747099,2,72.77957465967445,RELIANCE.NS
85.24558993383152,-22.129403982426084,0.44678321590809544,2,57.83085347661755,RELIANCE.NS
99.2617366179743,12.571691607569846,0.0805040733834737,2,55.793584895851964,RELIANCE.NS
59.333262488172295,-6.203062593062441,0.02601709444493111,1,37.4634779802666,RELIANCE.NS
40.68079183202099,-10.213415377380898,0.1893528889111364,0,27.491435001317974,RELIANCE.NS
97.8697513147531,10.619232999384622,0.022463051721333015,2,55.53832719420861,RELIANCE.NS
88.43543080784366,-20.277424527612766,0.051708818781363804,2,59.14965672486816,RELIANCE.NS
134.2206897818014,-26.291694083962284,0.07494775306911612,2,88.42741686957643,RELIANCE.NS
70.43620597873178,-23.11913597407556,0.15855535671826704,1,49.21331991513356,RELIANCE.NS
119.4784001053863,-14.1889866794736,0.004692838103342552,2,75.94420535088419,RELIANCE.NS
92.9481176667673,13.09745829285339,0.11625724261347282,1,51.85125883646572,RELIANCE.NS
73.250256938451,12.437355660670619,0.19372035690598055,1,40.23831950056002,RELIANCE.NS
64.36990615136347,-25.99796611743386,0.09587155389255278,1,46.43092068143749,RELIANCE.NS
124.10398501958434,28.419171792546877,0.27598893741631103,2,65.96423836772816,RELIANCE.NS
112.98247902890216,-12.460506451218862,0.12166339210852345,2,71.5398056919178,RELIANCE.NS
37.55932221929106,-11.825614524697357,0.08883855385501008,0,26.092161544369343,RELIANCE.NS
119.01792896716734,-7.083087710525888,0.396563591084859,2,73.57534005256666,RELIANCE.NS
46.65235784327933,-27.410763859879808,0.04105920484551177,1,36.21874978441609,RELIANCE.NS
97.57053778648151,10.72737587151505,0.8338485026717891,2,55.40749476070157,RELIANCE.NS
33.6586276043754,9.364198040323117,0.010349272297238109,0,17.38695207775803,RELIANCE.NS
110.7059971613362,24.837801136764483,0.08858826915616513,2,58.981116782687984,RELIANCE.NS
79.23414565659641,3.489308113415973,0.012176350598806143,1,46.49491259499293,RELIANCE.NS
94.5115834113044,14.201404239847761,0.10768499167803376,1,52.45729727399611,RELIANCE.NS
120.04010618260372,9.662325641913412,0.21184096910235392,2,69.14655011389844,RELIANCE.NS
158.52713948006476,-20.352246953541453,0.021949968088700898,2,101.22415277091015,RELIANCE.NS
161.56603809274065,-25.834238501477557,0.16545070017144503,2,104.7064394761048,RELIANCE.NS
63.68915512592366,18.564224695112443,0.0661752743746011,1,32.65084319445793,RELIANCE.NS
104.15660390361654,7.822311002593324,0.11464290630592298,2,60.158733332022514,RELIANCE.NS
29.171995201070786,-26.30187604922321,0.14861905417412308,0,25.408621840826846,RELIANCE.NS
178.7688361400783,26.404888619266785,0.11778397927642693,2,99.35161349619457,RELIANCE.NS
136.40361256112783,23.947820934424726,0.02318887734798333,2,74.66014014408408,RELIANCE.NS
105.80605283748673,19.778485923191056,0.07154388116482499,2,57.5572403136512,RELIANCE.NS
154.16678106572,-5.368815692611861,0.19802525372611346,2,94.13051587258816,RELIANCE.NS
115.15077737983529,19.212702302648268,0.2064848765470723,2,63.3473042247614,RELIANCE.NS
102.93973737596343,-26.548721307466167,0.08709907519803776,2,69.73716872533771,RELIANCE.NS
52.11521998591252,3.1048925451254945,0.13078626938142138,1,30.350742854948006,RELIANCE.NS
117.83652324402556,-0.0882673224609789,0.42718592398853694,2,70.77111273555248,RELIANCE.NS
51.59580894223927,14.602193477754554,0.018871466292908184,0,26.578714468646485,RELIANCE.NS
106.60167411680095,1.676602638796794,0.11022538137130987,2,63.46904621657866,RELIANCE.NS
160.92719007408914,-9.802397607901185,0.012076236719268168,2,99.49824095049577,RELIANCE.NS
114.00449080326234,-15.337823067967292,0.2569798145390382,2,73.02973938380148,RELIANCE.NS
6.781037008729982,-15.794677162026801,0.05472474940244528,0,8.812497828786274,RELIANCE.NS
72.91582824988427,-4.82891078493185,0.07280781889399192,1,45.20545096729951,RELIANCE.NS
54.54785338457077,-25.111653407087488,0.1447271271070843,1,40.276680765579414,RELIANCE.NS
98.97173093101128,-19.978521853130587,0.005969290067451726,2,65.37719204355268,RELIANCE.NS
29.70274127455923,-16.22828063276347,0.05411155189027519,0,22.695540109753605,RELIANCE.NS
106.18242138258665,27.02486173252464,0.0476166639552491,2,55.60675597619012,RELIANCE.NS
96.67596901241586,30.78144626108724,0.4604863031698557,1,48.81719615944033,RELIANCE.NS
30.49083192946273,17.738882529734383,0.1081229899010124,0,12.983646697747426,RELIANCE.NS
122.78597164070698,-10.527979151443105,0.1149933048843059,2,76.84147606034554,RELIANCE.NS
140.1045780056711,5.799263967131537,0.008359508941420866,2,82.32380356415734,RELIANCE.NS
81.50396311645181,6.385621912420902,0.030334505500006256,1,46.98972474669482,RELIANCE.NS
70.18755083068208,-25.398543022353806,0.232126543943736,1,49.75530605950976,RELIANCE.NS
177.93283402098723,-26.079818959692147,0.019071694051984132,2,114.58555326990518,RELIANCE.NS
120.66038501944968,-26.729479035453096,0.02750628840305848,2,80.41782535114604,RELIANCE.NS
194.3896243543786,12.215154880390855,0.09699783503735498,2,112.97892793201365,RELIANCE.NS
156.20562383191236,-12.769261411400294,0.03353814964522144,2,97.55750653753202,RELIANCE.NS
43.264951218395254,15.129369082270841,0.15112190116257243,0,21.43527219647216,RELIANCE.NS
138.7143543196794,20.253812555584318,0.06285900211490571,2,77.15875472534383,RELIANCE.NS
74.94372587577664,20.50910392668675,0.00862230787520805,1,38.81436657824748,RELIANCE.NS
143.8097961285489,10.470732654106541,0.08911386702373951,2,83.15356926759975,RELIANCE.NS
141.31562551848174,4.784214431243072,0.23246442828717667,2,83.37735742454484,RELIANCE.NS
162.9511339683395,-22.78099026128075,0.045389130135529164,2,104.60951637240146,RELIANCE.NS
127.6724616775573,26.484130812817057,0.0011888523195134465,2,68.65835664792121,RELIANCE.NS
85.88146385676646,-16.171716361892777,0.14901950969227495,2,56.395295173596935,RELIANCE.NS
99.13951960955455,-2.204684047259434,0.20788647086060394,2,60.16590562699662,RELIANCE.NS
136.24991946294904,15.035405457510024,0.16123340299590785,2,77.255453380816,RELIANCE.NS
19.13084170270713,0.5021875675097363,0.11972368569247518,0,11.339821119940606,RELIANCE.NS
62.76767842660183,13.5070896785478,0.1746361486190542,1,33.62594376725866,RELIANCE.NS
38.87489098185688,-6.333784082161401,0.07999098975084158,0,25.23306891273763,RELIANCE.NS
120.74557486791355,4.305223410400231,0.2754132826089677,2,71.18331922588895,RELIANCE.NS
94.77164317036568,22.36404470658681,0.08911386702373951,1,50.162683876945735,RELIANCE.NS
172.56334527866466,26.370110580111486,0.08415822998660977,2,95.635389816164,RELIANCE.NS
161.17158076020587,-3.1850550097369705,0.08721170331251799,2,97.66718612937586,RELIANCE.NS
161.867862120293,-27.238694684112488,0.0767623171357419,2,105.30000190912313,RELIANCE.NS
